Power,RMS,PeakAmplitude,MeanAmplitude,Variance,Std,DynamicRange,CrestFactor,ZeroCrossing,PeakFrequency,SpectralCentroid,Bandwidth,Entropy,HarmonicEnergy,SpectralFlatness,RollOff,PeakCount,SNR,Skewness,Kurtosis,Label
0.7817155945669759,0.8841468173142829,1.1957914402481231,0.8805574626794692,0.0063341494864710465,0.07958737014420722,0.5824773020134093,1.3524806251980903,1021,249023.4375,369947.5947291839,237023.40005081726,6.280751559790648,7074.46129601108,0.5211720979979092,682617.1875,1,20.91360467239841,0.08664723732642189,0.09060050978049805,Healthy
0.7667095003578683,0.8756194951906155,1.1687091115516346,0.8719091306534377,0.0064839682410348575,0.08052309135294582,0.6386089378669073,1.334722579808728,977,238769.53125,371552.1112002611,243351.6967844227,6.324865545560495,6077.786386133483,0.5380712732523942,699218.75,1,20.7278996562518,0.02683191604640433,0.14304068252956714,Healthy
0.7348543256569682,0.8572364467619003,1.1099407401577503,0.8535159146267048,0.006364909135907554,0.0797803806452912,0.5277807610921661,1.2947894881866115,530,129394.53125,312552.7253432872,276182.1513357351,6.290078227038647,9244.841718288359,0.5201849127653017,698242.1875,1,20.62409046750483,-1.0799505331044678e-05,-0.06314318684628306,Healthy
0.7944854049326227,0.8913391077096431,1.255438385801368,0.8876032151845763,0.00664593732662554,0.08152261849711122,0.6399317939609309,1.4084856985881646,505,123046.875,305647.53650061315,276290.1838846027,6.253798941301657,8281.369395940099,0.506430571611378,694335.9375,1,20.775296819369522,0.06271327960262385,-0.0042289222156268735,Healthy
0.818411780262648,0.9046611411255864,1.1904198769177992,0.9010942801568574,0.006440878531242858,0.080255084145759,0.5518221658419359,1.3158737816865544,879,214355.46875,349032.7751058619,244151.5446861328,6.241460212292763,5625.983237596052,0.504398132176253,679687.5,1,21.040267630814423,0.05666794808720472,0.03470392927701571,Healthy
0.856711188040169,0.9255869424533651,1.206843038714014,0.9220982257207028,0.00644605016290088,0.08028729764353064,0.5815439658061899,1.3038678306277207,853,208496.09375,344820.2642584375,245675.20469762682,6.210222925199884,4841.247504187335,0.4951911926056447,680664.0625,1,21.235407575967457,-0.03163036254580708,-0.03186212239571917,Healthy
0.798286922457079,0.8934690383315356,1.1648484515639828,0.889862661444893,0.006431366223290781,0.08019579928706229,0.5400378637693733,1.30373678503647,660,161132.8125,358255.5280214072,277336.32158754376,6.335843450784942,6459.053892192904,0.5711776543957774,742675.78125,1,20.93855774193122,-0.025618934337852596,-0.09428954176011439,Healthy
1.0049770740884019,1.0024854483175314,1.2976158728789844,0.9992399726189263,0.0064965512089292556,0.08060118615088277,0.5616841988138923,1.2943987117785796,985,240722.65625,366654.4781789042,240970.25987113,6.20000425038117,6317.866903439263,0.5092546775841844,695312.5,1,21.894732883988638,0.014423041685418834,-0.03541570865453769,Healthy
0.7702335404336027,0.8776295006627812,1.1351696655113384,0.8740647593418482,0.006244336910279487,0.07902111686302268,0.555813092594982,1.2934497583024092,486,118164.0625,345224.8976005226,291708.9471328373,6.348185138668472,7520.882850441088,0.5751397881458771,748046.875,1,20.911360991500743,-0.03179442691251851,-0.033110262826169023,Healthy
0.8492793080225709,0.9215635127448194,1.1798337641304135,0.9180409693225744,0.006480086667838907,0.08049898550813486,0.5533104705653872,1.2802522537121206,981,239746.09375,427353.80778547935,269726.7463080769,6.372823715484001,4997.461218801417,0.6354439691460096,786132.8125,1,21.17469728550546,-0.026860706385759173,-0.13240497285234953,Healthy
0.685723920185,0.8280844885547609,1.0950772480280946,0.8242323632869308,0.006364931495440757,0.07978052077694628,0.60353857719855,1.3224221237851113,821,200195.3125,358108.5742091206,257464.77269766727,6.347929603153779,6354.095955967247,0.5406725515322055,710937.5,1,20.323555654197794,-0.025334121555942224,0.0136321201864269,Healthy
0.7833555321947481,0.8850737439302716,1.1894246640468038,0.88155782686535,0.006211330087189713,0.07881199202652926,0.6452004352885755,1.3438706912319272,592,144531.25,359754.0050954491,284111.3831305418,6.351451913404796,6094.90341474452,0.5783519824654715,755371.09375,1,21.007743053030914,0.04371595628782664,0.08299970326369532,Healthy
0.8791767235415145,0.9376442414591553,1.2249948221994826,0.9342114377647837,0.006425713090970259,0.08016054572525226,0.5739496114713547,1.3064601349155138,744,181640.625,364383.14861569356,270323.26563177217,6.2961740272138975,6075.453485347511,0.5654440826790295,737792.96875,1,21.36154851091578,-0.020685091436500228,-0.03499450864691722,Healthy
0.8437725156760987,0.9185709094436306,1.248305022331878,0.9150383012685528,0.006477422887660015,0.08048243838043188,0.6335152087425002,1.3589642448920618,576,140625.0,323701.3688819215,275922.1324450155,6.248895615048797,7046.7021788022685,0.5165497230380974,714355.46875,1,21.1482312336706,-0.03372633945379165,-0.042340988573062344,Healthy
0.7586041932791743,0.8709788707420946,1.1382682381952678,0.8673680866533611,0.006276795534461886,0.07922623009118815,0.5234354435280907,1.3068838710466493,494,120605.46875,368072.1263461065,294772.224297523,6.39032047912082,5401.738520116319,0.6102863342476244,769042.96875,1,20.82277257108208,0.021177848616734912,0.017991687134949697,Healthy
0.6667204052564748,0.8165294882957227,1.128615720671285,0.812406692471999,0.0067157712831815725,0.08194980953718912,0.5819959540645869,1.3822106082499912,413,101074.21875,393178.6678063336,304857.7451234062,6.484955859369508,5175.47346970211,0.6461184378392095,799804.6875,1,19.96847849935079,0.06294234945866017,0.06553496311303864,Healthy
0.984806001367029,0.9923739221518414,1.315391349082891,0.9889955389983269,0.006693825208437813,0.0818158004815562,0.6388434142903808,1.3254997130825705,574,140136.71875,308519.4905644023,267846.007241784,6.174185463125073,8172.513504865331,0.493005692424695,684570.3125,1,21.67676318722346,-0.0002252450823889454,0.1994357214705884,Healthy
0.7564376713538334,0.8697342532945529,1.1245912297067178,0.8660310499026931,0.006427891958272639,0.08017413521998625,0.5845527314072811,1.2930285606744436,876,213867.1875,370870.3559891765,258103.7111835443,6.315956435335689,6134.508700577627,0.5451608163059807,729980.46875,1,20.70704580529449,-0.010732518977565724,0.01399349147543738,Healthy
0.6971038996992578,0.8349274817008108,1.1268837918259518,0.831095369552256,0.006384386408056705,0.07990235546000321,0.5615465180499287,1.3496786445816873,610,148925.78125,350272.3679769324,278077.87479863985,6.38495387098486,6068.82331107131,0.5730378513852824,737304.6875,1,20.381783478407257,0.014729967309374873,0.020500776484549288,Healthy
0.6640294634370609,0.8148800300885161,1.0750694873285511,0.8110148827556413,0.006284323385914354,0.0792737244357445,0.5489954118433457,1.319297869174401,411,100097.65625,308307.9351397168,287330.8756497965,6.335731551335813,10127.976606617152,0.5418222586653803,702636.71875,1,20.239288243006527,0.017483380149898843,0.06053107254309609,Healthy
0.7123677863923092,0.8440188305910652,1.1374759259877292,0.8403500392091983,0.006179597993408053,0.07861041911482251,0.569619758552097,1.3476902229671301,640,156250.0,360467.8955368428,279944.1219450551,6.379578038897248,7015.962313481756,0.5793473013228764,747558.59375,1,20.617440486803005,0.002635388386576767,0.06486498571573973,Healthy
0.8327478744779693,0.9125502038123543,1.1982391999797861,0.9090609161364004,0.0063561252312178,0.079725311107689,0.5979140085116645,1.3130666071564183,455,111328.125,361284.0966021977,296277.1380869563,6.356805365676697,5612.695657549998,0.6011172280922287,763183.59375,1,21.17321087511072,-0.022722820076692577,0.027399691660042524,Healthy
0.9725915754695148,0.9862005756789614,1.3013898812868143,0.982962748229443,0.0063758110627354725,0.07984867602368541,0.6222255051804116,1.3195995960465317,966,235839.84375,372452.7032439022,246399.66114473212,6.2388695424501925,6150.856926211483,0.5337959985806442,709472.65625,1,21.833950644114523,0.014619830410616333,0.11105193381720246,Healthy
0.7148575974905378,0.8454925177022785,1.124870405125776,0.8416998515975125,0.00639895731126333,0.07999348292994454,0.5397586423878169,1.3304321227853542,527,128417.96875,313954.7000474808,276139.5975218064,6.289535747957167,7851.786789238675,0.5183259358915977,700683.59375,1,20.481103242283428,0.004968402921499528,-0.14918876133199577,Healthy
0.9517432985452984,0.975573317872777,1.2500124388323548,0.9724013186236309,0.006178974084322083,0.07860645065337885,0.5440005328300875,1.281310605704129,808,197265.625,331829.6542050515,244324.61937375946,6.172692364838914,6398.204746976913,0.4899867598223761,661621.09375,1,21.87603453741628,-0.018313040424961593,0.10852173075656824,Healthy
0.8892545701554659,0.9430029534182096,1.2264149394517823,0.9395708705944097,0.006461149285928699,0.08038127447315513,0.560524209370685,1.300541991948442,703,171386.71875,321145.37082912546,253477.2089091494,6.217671986811611,7600.181702825673,0.495853470385485,666992.1875,1,21.387163301682655,-0.028492775441272187,-0.012063385756018619,Healthy
0.9463552415116347,0.9728079160407952,1.2575826903511487,0.969527991801755,0.006370714624490808,0.07981675653953127,0.563100066607014,1.2927348447876028,978,238769.53125,408048.1058224685,264705.9030910871,6.285010735226355,5035.474018813091,0.5946499834943485,773437.5,1,21.71866040455739,0.02354264238220179,0.07283492228906807,Healthy
0.6563782346537445,0.8101717315814867,1.0678992023401874,0.806285388919358,0.006282106268904179,0.07925973926845949,0.5541322570265755,1.3181146178176406,779,189941.40625,358551.23186832765,262998.2411705243,6.348989288354822,5316.667147529396,0.5488414898089583,722656.25,1,20.190488927438803,-0.03484951731314745,-0.023840363745800452,Healthy
0.8741498839534365,0.9349598301282449,1.2202573672613497,0.9315547298963569,0.006355669161161954,0.07972245079751346,0.5560642615836147,1.305144165492085,697,170410.15625,328773.69450676156,259760.03855155365,6.23237949965414,7536.490975867925,0.5093845999357489,682128.90625,1,21.38424621881134,-0.011954708495546524,-0.036525400525104335,Healthy
0.9396252503206662,0.9693426898268054,1.238567063165576,0.9659610045118954,0.0065445880830363,0.08089862843729985,0.581009230190959,1.2777391072984454,1010,246582.03125,374856.00844634674,242924.3594838021,6.249706685912425,6199.180565443728,0.5340846448334995,702148.4375,1,21.570723616728063,-0.06654623115094628,0.05888771199676457,Healthy
0.8536348893321235,0.9239236382581212,1.2062586257712524,0.9203931235969198,0.006511387367628504,0.08069316803564291,0.5676307622958658,1.3055825999272181,999,243652.34375,365711.41075094626,238431.2193628564,6.245965860380286,5691.886363948914,0.5128717949169078,686523.4375,1,21.175986243355986,-0.031383136676705496,0.06465152437616117,Healthy
0.6756940526476516,0.8220061147264366,1.082741148060249,0.8180279789080407,0.006524278371277689,0.0807730052138565,0.5301560174876692,1.31719354474703,917,223632.8125,363376.11292155134,247375.8717803121,6.347561438985865,6256.808153433089,0.5366058602639364,703125.0,1,20.152176134847263,0.025758492187286305,-0.05116917000549748,Healthy
0.7850822485611739,0.8860486716660513,1.1469700636345295,0.882446237796249,0.006370885960419949,0.07981782984033046,0.5542160070770262,1.294477493519474,461,112792.96875,343782.4396357969,291314.13397827605,6.345863239696065,5359.770676629412,0.578205839561541,744140.625,1,20.907153263695637,-0.06525963158244427,-0.03043034365242958,Healthy
0.917636141558108,0.9579332657122354,1.2694201382461592,0.9545377735056877,0.00649378050891243,0.08058399660548259,0.5840414579312508,1.3251655242417428,939,229492.1875,378030.3617310466,253900.47904495805,6.274646772650397,5874.484921738439,0.5532507154828946,726074.21875,1,21.50172904771231,0.0686342802013754,-0.021350912932022403,Healthy
0.9658116509518292,0.9827571678455616,1.250967104056033,0.979562297921744,0.006269355442101611,0.07917926143948055,0.5134621540506952,1.272915777148135,973,237304.6875,359577.9628603388,237286.97226028214,6.204829924829815,7156.498756761278,0.5024366559911582,675781.25,1,21.87669547153981,0.01490477387637114,-0.12713771419528586,Healthy
0.6790963971787957,0.8240730533021909,1.1860384595756048,0.8201713824788021,0.006415300541606165,0.08009557129833188,0.6436571700186601,1.4392394640535342,465,113281.25,339176.960106452,291623.49192554393,6.374369900894177,6364.916177968887,0.5711809787145773,743164.0625,1,20.2471441948217,0.0367329982543634,0.08544165380162383,Healthy
0.7710974483603024,0.8781215453229139,1.161772476429348,0.8743870497379407,0.006544735610882496,0.08089954023900565,0.5376678726109819,1.3230201247392541,476,116210.9375,410965.2657668911,299682.9174284871,6.412355350264246,4005.092626346546,0.6554412418249057,805664.0625,1,20.71217158984539,0.054258571127075626,-0.09402235968093064,Healthy
0.9704930523109294,0.9851360577660984,1.2588598535200626,0.981801401422219,0.006559060476296284,0.08098802674652769,0.562714465674635,1.2778537985653091,703,171386.71875,316724.0121640696,253773.77497006746,6.16622643381563,8839.177652652497,0.4832149613929775,662109.375,1,21.701507953546688,0.07593356968547399,-0.05446223443740017,Healthy
0.7311601814752933,0.8550790498400094,1.1457247837042122,0.8513781858110242,0.006315366200422471,0.07946927834341061,0.5930141718136683,1.3399051045848736,1005,245117.1875,384373.226610737,248049.97877169194,6.32199557400363,5301.757728376786,0.5430633237661595,725097.65625,1,20.636139934398795,-0.05945746277840653,-0.03458044358459533,Healthy
0.9654704220345082,0.9825835445571578,1.263039546601632,0.9794147101835906,0.006217247510501281,0.07884952447859962,0.6058086716119935,1.2854271309528935,450,109863.28125,327670.77629404323,288432.13617787225,6.235789774840103,7170.351243300275,0.5467344593166708,726074.21875,1,21.911408161806275,0.00910292714503712,0.025805654879081708,Healthy
0.772478229656774,0.8789074067595369,1.1708405948377718,0.8752525168386809,0.006411261424328599,0.08007035296742858,0.5585350873591207,1.3321546568307687,833,203125.0,347788.9921778807,252096.49727444616,6.273174117754235,6573.097298544631,0.514591745322965,692382.8125,1,20.809427627603895,0.009945824913701232,0.032374678324960104,Healthy
0.720027801352138,0.848544519369572,1.1482784504636445,0.8447757273744019,0.006381771791188371,0.0798859924591813,0.6502217523853874,1.3532330057552673,726,177246.09375,424769.6922616906,286589.00355487945,6.451794288877654,5022.7941298371625,0.6677106800373255,804199.21875,1,20.524079954552526,0.06555191385477221,0.0693234219251484,Healthy
0.805770449959591,0.8976471745399698,1.1950516964046576,0.894039314902905,0.006464153367535226,0.08039995875331794,0.6182925350949758,1.3313156107432778,614,149902.34375,331395.54497530294,271479.7230089473,6.279945068618272,6616.751338890433,0.532369901550604,708984.375,1,20.956996844898814,-0.06963060324634729,0.04440604137339754,Healthy
1.0067502060607438,1.0033694265128592,1.2651320198462408,1.000235506118632,0.006279138360347696,0.07924101438237459,0.5794774185554793,1.2608835653315842,654,159667.96875,340163.2169316608,268852.5192965544,6.2110696842136806,6028.464610985435,0.5403100185847785,709472.65625,1,22.050216742908685,0.017281378795304295,0.08733251060801095,Healthy
0.8362756372543971,0.9144810753943446,1.187880789176944,0.9110739499333007,0.006219895007330391,0.07886631097832833,0.5376747383749897,1.2989670548017664,445,108398.4375,289864.32997332036,276413.17252634175,6.213954062096095,10518.791310376939,0.49617502033708105,672851.5625,1,21.285663910404583,0.04697698582943782,0.018164280585210246,Healthy
0.9319189601454098,0.9653594978791112,1.2951682012671475,0.9621966664060799,0.006096535302436753,0.07808031315534507,0.6589451002543152,1.3416434023932264,693,168945.3125,331117.9386242685,260614.30876074007,6.210735426176867,6391.746972385088,0.5122189186673887,687988.28125,1,21.842950546330492,-0.023831000470419417,0.08422197850690916,Healthy
0.9764837585150089,0.9881719276092642,1.254693465744517,0.9850390305088533,0.0061818668891871495,0.07862484905668914,0.5495371126054235,1.269711707739019,585,142578.125,330470.9760858705,273959.8967926073,6.196659641071544,5999.668187606649,0.5280751267573635,709472.65625,1,21.985453747592423,0.014605510381033006,-0.07315352379288331,Healthy
0.9154830769760693,0.9568087985465379,1.2073788364381572,0.9534165184563144,0.0064800193107096395,0.08049856713451264,0.5583411483205104,1.2618809925998313,896,218750.0,345445.8131806948,239582.67496438025,6.212589705837999,6769.358771355751,0.49931532957972363,666015.625,1,21.500740204729738,-0.038546265501116034,-0.004746723883634729,Healthy
0.8020541546008957,0.8955747621504838,1.1670176180028198,0.8919470625874757,0.006484592142469216,0.08052696531267782,0.572638562188185,1.3030934627953767,826,201660.15625,426985.4183517147,280553.23731208366,6.3891209931186825,4529.15746236848,0.6500566035737807,799316.40625,1,20.92321027001178,-0.041863643745936666,0.013810120600420639,Healthy
0.9305470175294215,0.9646486497836513,1.3023271223276796,0.961449756905439,0.006161382475893715,0.07849447417426092,0.6304311782549615,1.350053330422182,478,116699.21875,326997.5743988598,286593.8080965322,6.236063571056054,6301.862303140255,0.5463543446741772,725097.65625,1,21.790601524159563,-0.02131878249624359,0.120462902904245,Healthy
